OrderID,OrderDate,CustomerName,CustomerEmail,Country,City,ProductName,Category,Quantity,UnitPrice,Total,Currency,PaymentMethod,DeliveryDate,DeliveryStatus,Notes,CombinedField
,2024-12-10,احمد محمد,ahmed[at]gmail[dot]com,EGY, ,Lap-top,Laptop,1,USD 100,10000,,,04-12-2025,Delivered,urgent,Order#None | Customer: احمد محمد | Product: Lap-top | Price: USD 100
7687.0,2035-01-01,Ahmed محمد,,EG,alex,IPHONE,,2,1500,,USD,Credit Card,2025-03-09,Pending,urgent,Order#7687 | Customer: Ahmed محمد | Product: IPHONE | Price: 1500
7852.0,2024-05-26,AHMED MOHAMED,caldwellmatthew@smith-hall.net,مصر,alex,Lap-top,Mobile,Two,,,EUR,cash,02-01-2024,Pending,...,Order#7852 | Customer: AHMED MOHAMED | Product: Lap-top | Price: 
,03/01/2025,أحمـــد    محمد,invalid_email,KSA,alex,I-phone,mobile,3,1000,10000,جنيه,pay on delevery,2025-06-24,Delivered,تحقق,Order#None | Customer: أحمـــد    محمد | Product: I-phone | Price: 1000
,2035-01-01,أحمـــد    محمد,ahmed[at]gmail[dot]com,مصر,cairo,Laptop,Laptop,2,two thousand,wrong,USD 300,,2024-09-27,,,Order#None | Customer: أحمـــد    محمد | Product: Laptop | Price: two thousand
8544.0,08-22-2023,,,EGY, ,Laptop,Laptop,three,2500 جنيه,5000,EUR,pay on delevery,12-14-2024,delivered,,Order#8544 | Customer:  | Product: Laptop | Price: 2500 جنيه
,11-22-2023,احمد محمد,ahmed[at]gmail[dot]com,EG, ,Lap-top,Lap-top,,,5000,USD,,invalid,,,Order#None | Customer: احمد محمد | Product: Lap-top | Price: 
5192.0,2024-05-06,,amberoliver@vasquez.net,KSA,Cairo,I-phone,mobile,,USD 100,10000,USD 300,,,lost,,Order#5192 | Customer:  | Product: I-phone | Price: USD 100
1721.0,invalid,,#######@hotmail.com,EG, ,IPHONE,Laptop,3,2500 جنيه,wrong,Ten Thousand Egyptian Pounds,Credit Card,,lost,,Order#1721 | Customer:  | Product: IPHONE | Price: 2500 جنيه
,2035-01-01,احمد محمد,ahmed[at]gmail[dot]com,KSA,Alex,iph0ne,,1,two thousand,,,,,,العميل طلب الغاء,Order#None | Customer: احمد محمد | Product: iph0ne | Price: two thousand
6689.0,2035-01-01,AHMED MOHAMED,#######@hotmail.com,egypt,alex,,accessory,2,,5000,جنيه,Credit Card,,Pending,تحقق,Order#6689 | Customer: AHMED MOHAMED | Product: None | Price: None
,,,#######@hotmail.com,UAE,,iph0ne,accessory,Two,2500,5000,EGP,,,delivered,XX,Order#None | Customer: None | Product: iph0ne | Price: 2500
3138.0,invalid,,vhanson@rodriguez.com,ksa, ,IPHONE,mobile,,,,EUR,pay on delevery,,,...,Order#3138 | Customer:  | Product: IPHONE | Price: 
,11/01/2025,AHMED MOHAMED,rebeccaspencer@hotmail.com,UAE,alex,Headphones,Laptop,2,1000,,,pay on delevery,2035-01-01,,XX,Order#None | Customer: AHMED MOHAMED | Product: Headphones | Price: 1000
,,Ahmed محمد,,EGY,Cairo,Laptop,Mobile,2,,,usd,pay on delevery,03/07/2024,,XX,Order#None | Customer: Ahmed محمد | Product: Laptop | Price: 
,20/02/2025,,tonyharrison@bennett.com,egypt,Dubai,HEADPHONES,accessory,Two,3000,5000,USD 300,Credit Card,2024-08-24,delivered,,Order#None | Customer: None | Product: HEADPHONES | Price: 3000
,,AHMED MOHAMED,,egypt,Cairo,,Mobile,,1500,10000,,paypal,2035-01-01,Delivered,العميل طلب الغاء,Order#None | Customer: AHMED MOHAMED | Product: None | Price: 1500
,2035-01-01,,ahmed[at]gmail[dot]com,Egypt, ,HEADPHONES,Accessories,2,2500 جنيه,,USD 300,pay on delevery,,Pending,,Order#None | Customer: None | Product: HEADPHONES | Price: 2500 جنيه
,,,ahmed[at]gmail[dot]com, ,Alex,Laptop,Laptop,,,,usd,Credit Card,,,urgent,Order#None | Customer:  | Product: Laptop | Price: None
9356.0,2035-01-01,,,egypt,Cairo,iPhone,Accessories,three,2500 جنيه,,USD,Credit Card,2035-01-01,pending,تحقق,Order#9356 | Customer:  | Product: iPhone | Price: 2500 جنيه
9633.0,2024-11-05,AHMED MOHAMED,danny90@...,UAE,cairo,iPhone,iPhone,3,2500 جنيه,10000,usd,paypal,2024-05-03,delivered,,Order#9633 | Customer: AHMED MOHAMED | Product: iPhone | Price: 2500 جنيه
,07/08/2024,Ahmed محمد,,ksa, ,Laptop,,1,3000,5000,EUR,,2024-03-15,,,Order#None | Customer: Ahmed محمد | Product: Laptop | Price: 3000
8262.0,2024-04-13,,zmitchell@..., ,Alex,iPhone,Accessories,,2500 جنيه,10000,usd,cash,16/09/2023,,تحقق,Order#8262 | Customer: None | Product: iPhone | Price: 2500 جنيه
,2035-01-01,AHMED MOHAMED,#######@hotmail.com,Egypt,Dubai,Laptop,,Two,3000,5000,USD 300,paypal,,pending,XX,Order#None | Customer: AHMED MOHAMED | Product: Laptop | Price: 3000
1533.0,2035-01-01,AHMED MOHAMED,#######@hotmail.com,uae,,,,1,,,EUR,paypal,2023-10-05,Pending,تحقق,Order#1533 | Customer: AHMED MOHAMED | Product: None | Price: None
,2024-11-04,,ahmed[at]gmail[dot]com, ,alex,,mobile,1,2500,,جنيه,,11-29-2024,,العميل طلب الغاء,Order#None | Customer:  | Product: None | Price: 2500
,invalid,Ahmed محمد,#######@hotmail.com,ksa,Alex,Lap-top,,Two,USD 100,10000,USD 300,,2035-01-01,,...,Order#None | Customer: Ahmed محمد | Product: Lap-top | Price: USD 100
,19/04/2025,,mark75@gmail.com,ksa,alex,Headphones,Accessories,2,,,USD,cash,2035-01-01,pending,العميل طلب الغاء,Order#None | Customer:  | Product: Headphones | Price: 
,,AHMED MOHAMED,,uae,,iph0ne,,,two thousand,5000,Ten Thousand Egyptian Pounds,paypal,2025-03-12,,XX,Order#None | Customer: AHMED MOHAMED | Product: iph0ne | Price: two thousand
,16/11/2024,Jamie Escobar,ugarza@yahoo.com,,Cairo,iPhone,,three,,5000,USD,Credit Card,2035-01-01,,,Order#None | Customer: Jamie Escobar | Product: iPhone | Price: 
,2035-01-01,Ahmed محمد,#######@hotmail.com,ksa,Dubai,Laptop,Mobile,Two,EGP,5000,USD 300,pay on delevery,28/11/2024,lost,urgent,Order#None | Customer: Ahmed محمد | Product: Laptop | Price: EGP
,,,JESSICA52@PALMER-WOOD.COM,egypt,cairo,iPhone,Laptop,,2500,5000,جنيه,Credit Card,,,,Order#None | Customer: None | Product: iPhone | Price: 2500
5232.0,10-11-2023,أحمـــد    محمد,,Egypt,Dubai,,accessory,,two thousand,10000,EGP,,,pending,,Order#5232 | Customer: أحمـــد    محمد | Product: None | Price: two thousand
,invalid,Ahmed محمد,#######@hotmail.com,Egypt,Cairo,I-phone,I-phone,Two,EGP,10000,USD,pay on delevery,2035-01-01,,urgent,Order#None | Customer: Ahmed محمد | Product: I-phone | Price: EGP
7728.0,,James Estrada,gchurch@gmail.com,egypt,Cairo,iPhone,Mobile,,2500 جنيه,10000,usd,,,,urgent,Order#7728 | Customer: James Estrada | Product: iPhone | Price: 2500 جنيه
,,,,,,,accessory,three,,,جنيه,Credit Card,,Pending,XX,Order#None | Customer: None | Product: None | Price: None
,,أحمـــد    محمد,invalid_email,EG,Cairo,Lap-top,Laptop,2,2500,,,,09/11/2024,pending,,Order#None | Customer: أحمـــد    محمد | Product: Lap-top | Price: 2500
,2035-01-01,احمد محمد,,UAE,cairo,HEADPHONES,Laptop,2,,10000,USD,paypal,,delivered,,Order#None | Customer: احمد محمد | Product: HEADPHONES | Price: None
4030.0,,Ahmed محمد,,Egypt,alex,iPhone,iPhone,three,2500,5000,جنيه,paypal,01-21-2025,lost,,Order#4030 | Customer: Ahmed محمد | Product: iPhone | Price: 2500
,20/10/2024,Stephen Collier,invalid_email, ,cairo,Lap-top,Mobile,2,two thousand,,EUR,paypal,08-15-2024,,,Order#None | Customer: Stephen Collier | Product: Lap-top | Price: two thousand
,invalid,أحمـــد    محمد,invalid_email,مصر, ,Headphones,,Two,1000,wrong,EUR,,,,...,Order#None | Customer: أحمـــد    محمد | Product: Headphones | Price: 1000
1295.0,,,xford@...,مصر,alex,iph0ne,iph0ne,2,1500,10000,USD,cash,08/08/2024,Delivered,XX,Order#1295 | Customer: None | Product: iph0ne | Price: 1500
8571.0,invalid,Ahmed محمد,dwalters@..., , ,I-phone,mobile,2,2500,5000,EUR,,,Pending,,Order#8571 | Customer: Ahmed محمد | Product: I-phone | Price: 2500
,,AHMED MOHAMED,invalid_email,EG,cairo,Lap-top,Lap-top,Two,two thousand,,,pay on delevery,,Pending,,Order#None | Customer: AHMED MOHAMED | Product: Lap-top | Price: two thousand
,24/03/2025,Lisa Myers,DAVIDKING@ROJAS.ORG,مصر,,,,,EGP,,Ten Thousand Egyptian Pounds,pay on delevery,2025-05-12,lost,,Order#None | Customer: Lisa Myers | Product: None | Price: EGP
,2024-12-29,,ahmed[at]gmail[dot]com,KSA,,I-phone,I-phone,,USD 100,wrong,usd,paypal,2024-04-13,pending,,Order#None | Customer: None | Product: I-phone | Price: USD 100
8800.0,,Laura Jennings,bwalker@..., ,Cairo,HEADPHONES,Mobile,2,1500,,EUR,paypal,invalid,Pending,urgent,Order#8800 | Customer: Laura Jennings | Product: HEADPHONES | Price: 1500
3143.0,,Sheri Lam,ahmed[at]gmail[dot]com,EG,Dubai,IPHONE,Mobile,,,wrong,,Credit Card,2024-03-07,,تحقق,Order#3143 | Customer: Sheri Lam | Product: IPHONE | Price: None
,2035-01-01,,ORODRIGUEZ@BYRD.COM,EG,Alex,Laptop,mobile,,3000,,جنيه,,2035-01-01,,XX,Order#None | Customer:  | Product: Laptop | Price: 3000
6595.0,2023-10-17,Ahmed محمد,anthony51@...,مصر,Alex,iPhone,,three,1500,wrong,EUR,,2024-09-27,Pending,تحقق,Order#6595 | Customer: Ahmed محمد | Product: iPhone | Price: 1500
,15/10/2023,احمد محمد,ahmed[at]gmail[dot]com,,Cairo,Lap-top,mobile,three,USD 100,10000,Ten Thousand Egyptian Pounds,paypal,,pending,,Order#None | Customer: احمد محمد | Product: Lap-top | Price: USD 100
8800.0,2035-01-01,,#######@hotmail.com,Egypt,alex,Lap-top,,1,1500,5000,EGP,cash,2024-11-03,Delivered,,Order#8800 | Customer:  | Product: Lap-top | Price: 1500
,2024-09-30,Erica Patterson,CRISTIAN15@MASSEY.NET,egypt,Alex,iPhone,accessory,1,1000,5000,,paypal,2035-01-01,pending,...,Order#None | Customer: Erica Patterson | Product: iPhone | Price: 1000
,02-11-2024,,,ksa,alex,iph0ne,,Two,EGP,,جنيه,paypal,,Delivered,,Order#None | Customer:  | Product: iph0ne | Price: EGP
,invalid,,invalid_email,ksa,,I-phone,Accessories,Two,,,Ten Thousand Egyptian Pounds,,04-29-2024,lost,XX,Order#None | Customer: None | Product: I-phone | Price: None
,,Ahmed محمد,camachobarbara@hernandez.com,Egypt, ,,,3,3000,,USD 300,,27/09/2024,Delivered,العميل طلب الغاء,Order#None | Customer: Ahmed محمد | Product: None | Price: 3000
,2024-11-23,,invalid_email, ,,Laptop,Mobile,three,USD 100,,USD 300,pay on delevery,,lost,...,Order#None | Customer:  | Product: Laptop | Price: USD 100
2097.0,19/06/2024,,,EG,Dubai,HEADPHONES,mobile,,EGP,wrong,Ten Thousand Egyptian Pounds,,2025-04-06,delivered,...,Order#2097 | Customer: None | Product: HEADPHONES | Price: EGP
,,,xparks@...,UAE,Alex,Headphones,Headphones,three,2500,10000,جنيه,Credit Card,2024-12-11,delivered,,Order#None | Customer: None | Product: Headphones | Price: 2500
3419.0,26/06/2024,Christopher Young,,مصر,Dubai,IPHONE,Mobile,,3000,,,,2035-01-01,delivered,تحقق,Order#3419 | Customer: Christopher Young | Product: IPHONE | Price: 3000
,03/05/2025,AHMED MOHAMED,,egypt,Cairo,,,,,,usd,,2024-04-18,,XX,Order#None | Customer: AHMED MOHAMED | Product: None | Price: None
7851.0,08-20-2024,Philip Smith,#######@hotmail.com,Egypt,Dubai,iph0ne,,2,2500,,EGP,pay on delevery,,Pending,,Order#7851 | Customer: Philip Smith | Product: iph0ne | Price: 2500
8674.0,2025-03-27,Lisa Lambert,#######@hotmail.com,EGY,Alex,Laptop,,3,,,USD,,2023-10-31,Pending,...,Order#8674 | Customer: Lisa Lambert | Product: Laptop | Price: None
6662.0,,,,Egypt, ,Laptop,accessory,1,1500,wrong,EUR,,12-21-2024,Delivered,XX,Order#6662 | Customer: None | Product: Laptop | Price: 1500
4747.0,2035-01-01,,,ksa,Dubai,I-phone,accessory,3,1500,wrong,USD,,,delivered,العميل طلب الغاء,Order#4747 | Customer:  | Product: I-phone | Price: 1500
,,Ahmed محمد,, , ,Headphones,Headphones,Two,1500,10000,,pay on delevery,2024-06-24,lost,XX,Order#None | Customer: Ahmed محمد | Product: Headphones | Price: 1500
,,,,UAE,,,mobile,3,EGP,5000,USD,,2024-08-14,,,Order#None | Customer:  | Product: None | Price: EGP
5681.0,,,invalid_email, ,Dubai,iPhone,,,1500,10000,EUR,cash,12-02-2024,delivered,تحقق,Order#5681 | Customer:  | Product: iPhone | Price: 1500
7779.0,2023-11-28,احمد محمد,NCLARK@GMAIL.COM,EGY,,iph0ne,accessory,,EGP,,USD,paypal,03-21-2025,,,Order#7779 | Customer: احمد محمد | Product: iph0ne | Price: EGP
,invalid,,jmeyers@...,UAE,cairo,Lap-top,,2,3000,5000,usd,Credit Card,05-26-2025,Pending,,Order#None | Customer: None | Product: Lap-top | Price: 3000
,2035-01-01,,,KSA,,IPHONE,Mobile,1,,10000,EUR,,2035-01-01,Delivered,تحقق,Order#None | Customer:  | Product: IPHONE | Price: None
4150.0,,احمد محمد,NELSONAUDREY@TURNER.NET,Egypt,cairo,Laptop,mobile,3,,5000,USD 300,,22/10/2024,Delivered,العميل طلب الغاء,Order#4150 | Customer: احمد محمد | Product: Laptop | Price: None
7634.0,invalid,,#######@hotmail.com,uae,,Laptop,Laptop,,,5000,جنيه,,,pending,العميل طلب الغاء,Order#7634 | Customer:  | Product: Laptop | Price: None
,invalid,احمد محمد,meganmiller@...,مصر,alex,,Accessories,three,1500,wrong,EGP,cash,2035-01-01,lost,,Order#None | Customer: احمد محمد | Product: None | Price: 1500
,2025-01-31,AHMED MOHAMED,invalid_email,مصر,alex,IPHONE,mobile,2,,wrong,EUR,Credit Card,,delivered,XX,Order#None | Customer: AHMED MOHAMED | Product: IPHONE | Price: 
5418.0,03-02-2025,,#######@hotmail.com,,alex,Lap-top,mobile,2,2500,wrong,EUR,,,Pending,...,Order#5418 | Customer:  | Product: Lap-top | Price: 2500
1623.0,2035-01-01,AHMED MOHAMED,EBAILEY@CALHOUN.INFO,EGY,Cairo,I-phone,Mobile,three,USD 100,,USD 300,,01/05/2024,Pending,,Order#1623 | Customer: AHMED MOHAMED | Product: I-phone | Price: USD 100
,invalid,Daniel Jenkins,#######@hotmail.com,Egypt,Alex,,Mobile,3,1000,,USD,Credit Card,invalid,pending,,Order#None | Customer: Daniel Jenkins | Product: None | Price: 1000
3551.0,invalid,أحمـــد    محمد,#######@hotmail.com,EGY, ,Lap-top,,three,USD 100,10000,EUR,pay on delevery,11-29-2023,pending,...,Order#3551 | Customer: أحمـــد    محمد | Product: Lap-top | Price: USD 100
,2035-01-01,,#######@hotmail.com, , ,Headphones,Headphones,2,two thousand,,USD,,30/04/2025,Pending,XX,Order#None | Customer: None | Product: Headphones | Price: two thousand
,,أحمـــد    محمد,ahmed[at]gmail[dot]com, ,alex,Lap-top,Lap-top,1,2500 جنيه,wrong,EGP,cash,2024-02-29,,,Order#None | Customer: أحمـــد    محمد | Product: Lap-top | Price: 2500 جنيه
4874.0,03/03/2024,Lisa Castillo,JULIE91@WEBER.INFO,UAE,alex,iPhone,accessory,2,,,,paypal,18/08/2024,,...,Order#4874 | Customer: Lisa Castillo | Product: iPhone | Price: 
,10-06-2023,AHMED MOHAMED,nbutler@...,EGY,alex,I-phone,,2,2500 جنيه,5000,USD 300,paypal,12-10-2024,pending,XX,Order#None | Customer: AHMED MOHAMED | Product: I-phone | Price: 2500 جنيه
1205.0,16/12/2024,Christopher Mcclain,#######@hotmail.com,KSA,Alex,HEADPHONES,Accessories,,USD 100,5000,USD 300,,15/09/2023,,تحقق,Order#1205 | Customer: Christopher Mcclain | Product: HEADPHONES | Price: USD 100
,,,invalid_email,KSA,Alex,iph0ne,iph0ne,,two thousand,wrong,usd,pay on delevery,2024-02-08,lost,urgent,Order#None | Customer:  | Product: iph0ne | Price: two thousand
,invalid,AHMED MOHAMED,#######@hotmail.com,uae,Dubai,Laptop,accessory,3,,5000,جنيه,,,Delivered,,Order#None | Customer: AHMED MOHAMED | Product: Laptop | Price: None
4230.0,,,teresacampbell@...,Egypt,,IPHONE,Mobile,Two,USD 100,,,Credit Card,03-28-2025,Delivered,...,Order#4230 | Customer:  | Product: IPHONE | Price: USD 100
2382.0,,AHMED MOHAMED,kimberly25@gmail.com,ksa, ,I-phone,Laptop,Two,1500,,USD,,invalid,Pending,,Order#2382 | Customer: AHMED MOHAMED | Product: I-phone | Price: 1500
,20/12/2023,Ahmed محمد,invalid_email,مصر,cairo,Laptop,Laptop,1,1000,10000,USD 300,paypal,14/05/2025,lost,urgent,Order#None | Customer: Ahmed محمد | Product: Laptop | Price: 1000
,05/09/2023,أحمـــد    محمد,ahmed[at]gmail[dot]com,مصر,cairo,Lap-top,,2,1000,5000,,Credit Card,22/09/2024,pending,,Order#None | Customer: أحمـــد    محمد | Product: Lap-top | Price: 1000
3724.0,2035-01-01,أحمـــد    محمد,jwilliams@..., ,cairo,Lap-top,Mobile,3,,wrong,usd,pay on delevery,16/07/2023,,XX,Order#3724 | Customer: أحمـــد    محمد | Product: Lap-top | Price: None
7948.0,29/05/2024,احمد محمد,anne49@...,ksa,,HEADPHONES,Mobile,1,,,جنيه,pay on delevery,2035-01-01,Pending,تحقق,Order#7948 | Customer: احمد محمد | Product: HEADPHONES | Price: 
2755.0,,أحمـــد    محمد,,,Cairo,I-phone,accessory,,3000,,EUR,,25/08/2024,Pending,تحقق,Order#2755 | Customer: أحمـــد    محمد | Product: I-phone | Price: 3000
,05-19-2024,,OMARMILLER@GMAIL.COM,EG, ,Headphones,,three,two thousand,wrong,EUR,pay on delevery,,lost,XX,Order#None | Customer: None | Product: Headphones | Price: two thousand
2710.0,,,,egypt, ,Lap-top,Lap-top,2,,,Ten Thousand Egyptian Pounds,pay on delevery,,Pending,,Order#2710 | Customer: None | Product: Lap-top | Price: 
,2035-01-01,احمد محمد,invalid_email,مصر,Alex,Lap-top,Accessories,1,2500 جنيه,10000,جنيه,paypal,2035-01-01,pending,...,Order#None | Customer: احمد محمد | Product: Lap-top | Price: 2500 جنيه
,2035-01-01,احمد محمد,ahmed[at]gmail[dot]com,EG,Dubai,Headphones,,3,two thousand,10000,USD,paypal,11-10-2023,,العميل طلب الغاء,Order#None | Customer: احمد محمد | Product: Headphones | Price: two thousand
7730.0,02-11-2025,أحمـــد    محمد,AHUFFMAN@HOTMAIL.COM,Egypt,,HEADPHONES,Accessories,Two,3000,5000,usd,pay on delevery,,pending,,Order#7730 | Customer: أحمـــد    محمد | Product: HEADPHONES | Price: 3000
6595.0,,أحمـــد    محمد,#######@hotmail.com,EGY,cairo,Headphones,accessory,Two,EGP,wrong,USD,paypal,invalid,,,Order#6595 | Customer: أحمـــد    محمد | Product: Headphones | Price: EGP
2430.0,invalid,,#######@hotmail.com,uae, ,I-phone,,2,EGP,,,cash,invalid,Delivered,...,Order#2430 | Customer:  | Product: I-phone | Price: EGP
,,AHMED MOHAMED,,EGY,Dubai,HEADPHONES,mobile,,,wrong,جنيه,,2024-06-26,lost,,Order#None | Customer: AHMED MOHAMED | Product: HEADPHONES | Price: 
7885.0,,Lorraine Walton,WILLIAM41@HOTMAIL.COM,ksa,cairo,Lap-top,Accessories,1,EGP,10000,EGP,pay on delevery,2035-01-01,Pending,...,Order#7885 | Customer: Lorraine Walton | Product: Lap-top | Price: EGP
1693.0,07/02/2024,Gary Murphy,, , ,iPhone,mobile,Two,two thousand,wrong,EUR,,25/06/2024,Delivered,تحقق,Order#1693 | Customer: Gary Murphy | Product: iPhone | Price: two thousand
6340.0,05-13-2025,احمد محمد,#######@hotmail.com,Egypt,alex,Headphones,Mobile,,EGP,,USD 300,cash,2023-07-12,Pending,,Order#6340 | Customer: احمد محمد | Product: Headphones | Price: EGP
7506.0,02-12-2025,أحمـــد    محمد,,EGY,Alex,HEADPHONES,Mobile,1,3000,wrong,USD 300,,,Pending,تحقق,Order#7506 | Customer: أحمـــد    محمد | Product: HEADPHONES | Price: 3000
4919.0,,أحمـــد    محمد,invalid_email,UAE,Alex,,,1,1000,wrong,,cash,12/01/2024,lost,urgent,Order#4919 | Customer: أحمـــد    محمد | Product: None | Price: 1000
6529.0,2035-01-01,AHMED MOHAMED,DAWN78@ROGERS.ORG,ksa, ,,accessory,three,1500,,,pay on delevery,2024-06-05,Delivered,,Order#6529 | Customer: AHMED MOHAMED | Product: None | Price: 1500
,13/09/2024,أحمـــد    محمد,ericnovak@...,EG,alex,iPhone,iPhone,Two,1000,5000,,paypal,2023-10-24,,العميل طلب الغاء,Order#None | Customer: أحمـــد    محمد | Product: iPhone | Price: 1000
1887.0,11-19-2024,,#######@hotmail.com, ,Cairo,IPHONE,Mobile,Two,two thousand,wrong,EUR,paypal,,pending,العميل طلب الغاء,Order#1887 | Customer: None | Product: IPHONE | Price: two thousand
,09-16-2023,احمد محمد,invalid_email,egypt,cairo,iPhone,iPhone,Two,two thousand,,USD,,,,العميل طلب الغاء,Order#None | Customer: احمد محمد | Product: iPhone | Price: two thousand
5438.0,,,cellis@...,egypt,cairo,I-phone,mobile,three,,10000,USD 300,,,,XX,Order#5438 | Customer: None | Product: I-phone | Price: None
,,AHMED MOHAMED,ahmed[at]gmail[dot]com,ksa,Dubai,Lap-top,Mobile,2,2500,5000,جنيه,Credit Card,2023-12-13,,,Order#None | Customer: AHMED MOHAMED | Product: Lap-top | Price: 2500
,21/03/2025,احمد محمد,wberry@...,مصر,cairo,Lap-top,Laptop,1,2500 جنيه,10000,USD,Credit Card,,,urgent,Order#None | Customer: احمد محمد | Product: Lap-top | Price: 2500 جنيه
9078.0,11-09-2023,AHMED MOHAMED,invalid_email,ksa,Dubai,IPHONE,Laptop,Two,1000,5000,Ten Thousand Egyptian Pounds,pay on delevery,27/05/2024,,urgent,Order#9078 | Customer: AHMED MOHAMED | Product: IPHONE | Price: 1000
5432.0,25/08/2024,أحمـــد    محمد,,UAE,,HEADPHONES,HEADPHONES,2,,,,pay on delevery,,,,Order#5432 | Customer: أحمـــد    محمد | Product: HEADPHONES | Price: 
,,احمد محمد,,KSA,Dubai,,mobile,1,two thousand,,جنيه,Credit Card,2035-01-01,pending,تحقق,Order#None | Customer: احمد محمد | Product: None | Price: two thousand
2722.0,2025-02-25,احمد محمد,donaldblack@gmail.com,, ,Lap-top,Laptop,3,2500,5000,EUR,cash,,,,Order#2722 | Customer: احمد محمد | Product: Lap-top | Price: 2500
,2024-02-22,أحمـــد    محمد,,Egypt,,I-phone,accessory,three,1000,wrong,EGP,cash,27/06/2024,Delivered,urgent,Order#None | Customer: أحمـــد    محمد | Product: I-phone | Price: 1000
